"id","type","title","author"
5376e465443cf702ab000456,Berkeley,94709,Analytic Scientist at FICO
5376e465443cf702ab000457,San Francisco,94109,Data viz lover
5376e465443cf702ab000458,San Francisco,94109,I'm a web dev originally from Finland, currently living, loving and working in San Francisco. Special interests in data science, visualization, web development and educational sciences.
5376e465443cf702ab000459,Sunnyvale,94086,.data(['engineer'])
5376e465443cf702ab00045a,San Francisco,94143,Looking to get into D3 and observe its applications in the wild. :D
5376e465443cf702ab00045b,San Francisco,94105,Systems Biologist
5376e465443cf702ab00045c,San Francisco,94108,Ruby, Clojure, Rails dev that loves D3 and wants to learn more.
5376e465443cf702ab00045d,Los Gatos,95030,Not a visualization guru, but interested in learning more about D3 and meeting people passionate about data visualization.
5376e465443cf702ab00045e,San Francisco,94131,Hi. I'm justin. 
5376e465443cf702ab00045f,Great Falls,22066,CEO of Augaroo, interested in real-time interactive mobile tactile big data analytics.
5376e465443cf702ab000460,Palo Alto,94301,Founder and CTO at Evident.io
5376e465443cf702ab000461,San Francisco,94107,Aspiring full stack developer. Excited to dive into d3.
5376e465443cf702ab000462,San Francisco,94103,A hack. A lush.
5376e465443cf702ab000463,San Francisco,94107,Senior Engineer at AdRoll, Co-Founder at Bitdeli
5376e465443cf702ab000464,San Francisco,94114,I am a js/c# developer excited about d3!
5376e465443cf702ab000465,Oakland,94606,I am a designer for the web interested in d3 
5376e465443cf702ab000466,Singapore,meetup1,Would like to find out more about d3!
5376e465443cf702ab000467,San Francisco,94109,exposedata.com
5376e465443cf702ab000468,Menlo Park,94025,interested in visualization
5376e465443cf702ab000469,San Francisco,94104,Director of Engineering at Viki
5376e465443cf702ab00046a,San Mateo,94401,I'm a front end engineer working in a sports startup in the city.
5376e465443cf702ab00046b,Berkeley,94704,data analyst
5376e465443cf702ab00046c,San Francisco,94110,I am a software developer and data geek working as a front-end web developer at datapad.io
5376e465443cf702ab00046d,Sunnyvale,94087,.
5376e465443cf702ab00046e,San Francisco,94105,We do transportation data analytics.
5376e465443cf702ab00046f,Berkeley,94708,I'm an academic who uses R for data analysis and visualization. I've been following d3 for a while and hope to use it in talks and presentations.
5376e465443cf702ab000470,Menlo Park,94025,Software Engineer being forced to make some visualizations :-) 
5376e465443cf702ab000471,Melbourne,meetup2,I'm software dev
5376e465443cf702ab000472,San Francisco,94103,Stripe
5376e465443cf702ab000473,San Mateo,94403,New to D3
5376e465443cf702ab000474,San Francisco,94105,dabbler in data
5376e465443cf702ab000475,San Francisco,94107,I'm a sketchnoter, entrepreneur and recovering UX designer.
5376e465443cf702ab000476,San Francisco,94114,Former teacher, current U.C. Berkeley School of Information student.
5376e465443cf702ab000477,San Francisco,94132,student
5376e465443cf702ab000478,Oakland,94611,system designer, economic developemnt consultant
5376e465443cf702ab000479,San Francisco,94102,d3?
5376e465443cf702ab00047a,San Jose,95126,Visual designer/data visualizer
5376e465443cf702ab00047b,San Francisco,94123,Interaction Designer creating meaningful experiences for human communication and collaboration.
5376e465443cf702ab00047c,Palo Alto,94301,I am a chief architect @ stealth Cloud security startup. My background is in identity, security & network management.
5376e465443cf702ab00047d,Santa Clara,95054,Data Scientist @ LinkedIn looking to improve my Visualization skills.
5376e465443cf702ab00047e,San Francisco,94105,new to data science - building visualization tools.
5376e465443cf702ab00047f,Sunnyvale,94085,frontend@yahoo
5376e465443cf702ab000480,San Francisco,94102,New to D3 and love to learn data visualization. Look forward to the meeting!
5376e465443cf702ab000481,San Francisco,94103,Hi
5376e465443cf702ab000482,San Francisco,94101,hi
5376e465443cf702ab000483,San Francisco,94127,I do work with NLP and try to do data visualizations when I have the time.
5376e465443cf702ab000484,San Francisco,94107,Looking to learn about d3
5376e465443cf702ab000485,San Francisco,94110,Researcher interested in data visualization
5376e465443cf702ab000486,San Francisco,94103,Front-end developer, just moved to SF
5376e465443cf702ab000487,San Francisco,94105,I want to learn d3!
5376e465443cf702ab000488,Palo Alto,94304,Developer & Designer
5376e465443cf702ab000489,Oakland,94610,Actively exploring the world of data science & data viz.
5376e465443cf702ab00048a,San Francisco,94108,interested in data viz
5376e465443cf702ab00048b,San Francisco,94114,Hello!
5376e465443cf702ab00048c,San Francisco,94133,I like d3.
5376e465443cf702ab00048d,Fairfax,94930,js front end dev interested in d3
5376e465443cf702ab00048e,Mountain View,94041,..
5376e465443cf702ab00048f,San Francisco,94108,web developer. #javascriptlife
5376e465443cf702ab000490,Berkeley,94703,ohai d3
5376e465443cf702ab000491,San Francisco,94105,A pre-beginner
5376e465443cf702ab000492,San Francisco,94114,UX researcher at YouTube. Interested in designing and building data visualizations to communicate UX research findings in an engaging way.
5376e465443cf702ab000493,Mountain View,94041,engineer/designer
5376e465443cf702ab000494,Sydney,meetup1,I like developing visuals in HTML5, CSS3, jQuery, jQuery UI
5376e465443cf702ab000495,San Francisco,94105,Web Dev at LinkedIn
5376e465443cf702ab000496,Menlo Park,94025,App Dev @ Beatport
5376e465443cf702ab000497,San Francisco,94117,I'm a newbie to d3, mostly used ggplot2 in the past.
5376e465443cf702ab000498,Palo Alto,94306,Cornell Urban Planning grad / entrepreneur who loves maps.
5376e465443cf702ab000499,San Francisco,94131,I spend my days interpreting user behavior and network trends through machine learning and visualization at CJ Affiliate.
5376e465443cf702ab00049a,San Francisco,94112,Hi
5376e465443cf702ab00049b,San Francisco,94133,Looking to improve my visualization skills
5376e465443cf702ab00049c,Los Altos,94022,VP Engineering at ElasticSearch.
5376e465443cf702ab00049d,San Francisco,94103,BI Consultant
5376e465443cf702ab00049e,San Francisco,94115,interested in learning more about d3
5376e465443cf702ab00049f,Alameda,94501,Software Engineer @ Workday
5376e465443cf702ab0004a0,Palo Alto,94301,Looking for complimentary visualization techniques for data projects.
5376e465443cf702ab0004a1,Thanh Pho Ho Chi Minh,meetup1,student
5376e465443cf702ab0004a2,Cincinnati,45208,Hi Everyone I am the Founder of DWLLR! Looking to NAB some awesome hackers for our company.
5376e465443cf702ab0004a3,San Francisco,94107,Howdy! I am an information visualist, digital artist and UI/UX developer who loves to create projects using a diverse toolkit including javascript/coffeescript, d3 and python.
5376e465443cf702ab0004a4,San Francisco,94118,hi! I'm a communication designer interested in visual displays of complex data. with a background of practicing this skill from a visual perspective I am now engaged with learning how to code. 
5376e465443cf702ab0004a5,Cape Town,meetup1,Master Student at the interaction lab in Potsdam Germany. Interested in complexity, emergence, culture and how visualizations can help to develop a better picture of these fields.
5376e465443cf702ab0004a6,San Francisco,94103,Scrummaster/Sr Technical Project Manager 
5376e465443cf702ab0004a7,San Mateo,94401,I crunch data at BitBox
5376e465443cf702ab0004a8,Mountain View,94043,using d3 day-to-day
5376e465443cf702ab0004a9,Copenhagen,meetup1,i write ze kodez
5376e465443cf702ab0004aa,San Mateo,94404,Learning D3!
5376e465443cf702ab0004ab,San Francisco,94105,me
5376e465443cf702ab0004ac,San Francisco,94101,Software developer
5376e465443cf702ab0004ad,San Francisco,94114,Howdy!
5376e465443cf702ab0004ae,San Francisco,94102,Quant
5376e465443cf702ab0004af,San Francisco,94105,hacker !!
5376e465443cf702ab0004b0,San Francisco,94102,hi
5376e465443cf702ab0004b1,Mountain View,94043,Javascript based Visualization Noob
5376e465443cf702ab0004b2,San Jose,95120,Product development professional, serial entrepreneur, d3 enthusiast
5376e465443cf702ab0004b3,San Francisco,94115,UX designer who work in Advertising and Big data.
5376e465443cf702ab0004b4,San Francisco,94142,.selectAll(Image Proc./Computer Vision by training, Data Scientist by profession, and Keyboardist by trait.)
5376e465443cf702ab0004b5,San Francisco,94112,Data Visualization Scientist at Twitter. Love d3.js
5376e465443cf702ab0004b6,San Francisco,94151,I'm a data visualization designer
5376e465443cf702ab0004b7,San Francisco,94103,hey! i'm Kristin.
5376e465443cf702ab0004b8,San Francisco,94103,Science and Data Visualizer. Currently finishing a MS in Computer Science.
5376e465443cf702ab0004b9,Saint Louis,63129,Ruby on Rails Developer, Dev Bootcamp Grad
5376e465443cf702ab0004ba,San Francisco,94107,Data scientist.
5376e465443cf702ab0004bb,San Francisco,94108,Software Engineer, Hackbright Academy alumna
5376e465443cf702ab0004bc,Palo Alto,94301,I build internal tools at Facebook, occasionally using d3.
5376e465443cf702ab0004bd,San Francisco,94109,Hi
5376e465443cf702ab0004be,San Francisco,94118,I'm a data scientist at Twitter, interested in analytics and visualization.
5376e465443cf702ab0004bf,Berkeley,94705,college grad; interested in data, ai, dataviz, entrepreneurship
5376e465443cf702ab0004c0,San Francisco,94107,A fullstack developer.
5376e465443cf702ab0004c1,San Mateo,94401,Data agility and visualization
5376e465443cf702ab0004c2,Palo Alto,94303,Aspiring D3 Hacker
5376e465443cf702ab0004c3,San Francisco,94133,._.
5376e465443cf702ab0004c4,San Francisco,94108,Solution Principal focused on data and data visualization.
5376e465443cf702ab0004c5,San Francisco,94127,I <3 data science
5376e465443cf702ab0004c6,San Francisco,94107,I like to make maps, and make data available on the internets.
5376e465443cf702ab0004c7,New York,10022,Data analytics at Mckinsey
5376e465443cf702ab0004c8,San Francisco,94105,My name is Lale and I am interested in learning more about d3!
5376e465443cf702ab0004c9,San Francisco,94118,Have lots of data to visualize!
5376e465443cf702ab0004ca,San Francisco,94116,Learning by building web dev projects, interested in data visualization and maps
5376e465443cf702ab0004cb,San Francisco,94115,Into node.js, neo4j and data visualization, looking to get better with d3.js.
5376e465443cf702ab0004cc,San Francisco,94105,@LarryHengl - d3, neo4j, couchdb, vertica, oracle, js, clojure, bioinformatics at Novartis
5376e465443cf702ab0004cd,Victoria,V8V 3A5,Programmer, designer, entrepreneur, scientist.
5376e465443cf702ab0004ce,San Jose,95113,JS, AngularJS
5376e465443cf702ab0004cf,Mountain View,94040,Software engineer having an internship at shopsync and taking a few classes at Berkeley
5376e465443cf702ab0004d0,Sunnyvale,94086,Learning
5376e465443cf702ab0004d1,Mountain View,94040,UI developer and D3 user
5376e465443cf702ab0004d2,San Francisco,94101,I'm new to D3 and thought this would be a good way to get my feet wet.
5376e465443cf702ab0004d3,San Francisco,94103,Hi, I've done a bit of data visualization but would like to dive deeper.
5376e465443cf702ab0004d4,New York,10013,New to d3, well versed in NodeXL and Gephi
5376e465443cf702ab0004d5,Berkeley,94704,Junior at UC Berkeley
5376e465443cf702ab0004d6,San Francisco,94109,hai!
5376e465443cf702ab0004d7,San Francisco,94110," "
5376e465443cf702ab0004d8,San Francisco,94110,mHealth dev with a background in IT/Ops/HCA
5376e465443cf702ab0004d9,San Jose,95124,Software Engineer - Interested in using D3 to create compelling, interactive visualizations and stories to help users make better informed decisions.
5376e465443cf702ab0004da,Chicago,60640,data scientist & d3 user lurking from chicago
5376e465443cf702ab0004db,San Francisco,94105,Software Engineer, want to use d3 to display complex and interactive graph data
5376e465443cf702ab0004dc,Walnut Creek,94596,Html designer needs a new job
5376e465443cf702ab0004dd,San Jose,95136,Mmmm.... d3
5376e465443cf702ab0004de,San Francisco,94102,Specialized Technical Recruiter looking to expand my knowledge and network
5376e465443cf702ab0004df,San Mateo,94404,ui developer with flex, silverlight, html5/css backgroun
5376e465443cf702ab0004e0,San Francisco,94114,I am intrested for the group
5376e465443cf702ab0004e1,San Mateo,94404, Programmer
5376e465443cf702ab0004e2,San Francisco,94107,Hi
5376e465443cf702ab0004e3,San Francisco,94133,data analyst and visual storyteller
5376e465443cf702ab0004e4,San Francisco,94103,I like data. I like d3. I'd like to learn a lot more about d3.
5376e465443cf702ab0004e5,San Francisco,94105,Talenthouse
5376e465443cf702ab0004e6,San Francisco,94117,I'm at Palantir Health.
5376e465443cf702ab0004e7,San Francisco,94117,Recent Stanford grad, interested in machine learning and product design.
5376e465443cf702ab0004e8,San Francisco,94108,Web developer. Interested in data visualizations and streaming apis.
5376e465443cf702ab0004e9,San Francisco,94107,Graphistry CEO: We stream big data visualizations from GPU racks to stock browsers.
5376e465443cf702ab0004ea,San Francisco,94108,I'm a data geek :)
5376e465443cf702ab0004eb,Austin,78759,visual thinker, poking at js
5376e465443cf702ab0004ec,Santa Clara,95050,I'm a web developer that's interested in data visualization and am currently learning d3.
5376e465443cf702ab0004ed,San Francisco,94105,Former lawyer, recent Dev Bootcamp grad, love data!
5376e465443cf702ab0004ee,San Francisco,94111,dabbling in d3
5376e465443cf702ab0004ef,San Francisco,94105,PhD student @ Cal. President of the Visualizing Urban Data idealab vudlab.com
5376e465443cf702ab0004f0,San Francisco,94102,hi!
5376e465443cf702ab0004f1,Palo Alto,94301,Software developer interested in using d3
5376e465443cf702ab0004f2,San Francisco,94133,Learning d3.js
5376e465443cf702ab0004f3,Palo Alto,94303,I am a UI developer.
5376e465443cf702ab0004f4,San Francisco,94109,Interested in cool visualizations
5376e465443cf702ab0004f5,Berkeley,94709,I am a PhD student in neuroscience at UC Berkeley and I'm interested in making sense of complex data with clear and beautiful visualizations.
5376e465443cf702ab0004f6,San Francisco,94111,DevOps at Demandbase 
5376e465443cf702ab0004f7,San Francisco,94117,I love d3.
5376e465443cf702ab0004f8,San Francisco,94103,Hi I'm a full-stack developer. I'm excited to learn more about data-visualization.
5376e465443cf702ab0004f9,Berkeley,94709,I am fairly new to d3, but would like to learn more and develop some projects in this space.
5376e465443cf702ab0004fa,San Francisco,94110,I'm a developer interested in learning about d3.
5376e465443cf702ab0004fb,San Francisco,94107,One day I bumped into d3 and fall in love with it.
5376e465443cf702ab0004fc,San Francisco,94103,
5376e465443cf702ab0004fd,Mountain View,94043,datavis and bioinfromatics
5376e465443cf702ab0004fe,Milpitas,95035,web developer
5376e465443cf702ab0004ff,Walnut Creek,94595,Former IT professional, exploring avenues in biotech and IT.
5376e465443cf702ab000500,San Francisco,94107,I am a designer with interest in data visualization
5376e465443cf702ab000501,San Francisco,94108,Enjoy data gathering, time well spent
5376e465443cf702ab000502,San Francisco,94133,A newbie, but interested in learning D3!
5376e465443cf702ab000503,Sunnyvale,94086,game developer
5376e465443cf702ab000504,San Francisco,94105,UI/Product Designer
5376e465443cf702ab000505,Fremont,94539,Data Man
5376e465443cf702ab000506,San Francisco,94105,I've used D3 on an open source charting library called xCharts and random work at tenXer. I'd love to learn more!
5376e465443cf702ab000507,San Francisco,94123,hi!
5376e465443cf702ab000508,San Francisco,94105,coder interested in data viz 
5376e465443cf702ab000509,San Francisco,94105,linguist/ontologist with interest in data science and visualization
5376e465443cf702ab00050a,San Francisco,94115,New to SF. New to coding. Excited to meet new people!
5376e465443cf702ab00050b,San Francisco,94122,I'm Lisa!
5376e465443cf702ab00050c,Lexington,40502,Designer and 2014 Code for America Fellow
5376e465443cf702ab00050d,San Francisco,94110,I'm a Data Engineer
5376e465443cf702ab00050e,San Francisco,94117,creative developer
5376e465443cf702ab00050f,Los Gatos,95032,hi 
5376e465443cf702ab000510,Daly City,94015,I'm learning all things JS / web. D3 looks really cool!
5376e465443cf702ab000511,San Francisco,94102,I would like to join your highly recommended group to network etc. Life is too short and at the back of my mind I keep hearing myself saying "What did they say when you do the same things and expect different results?" Thanks for organizing.
5376e465443cf702ab000512,Burlingame,94010,Hi
5376e465443cf702ab000513,San Francisco,94114,a bioinformatics scientist and engineer turned to the data side
5376e465443cf702ab000514,San Francisco,94107,Hi! ECE new-grad from Carnegie Mellon and working as a designer at Addepar in Mountain View. 
5376e465443cf702ab000515,San Francisco,94109,Aerospace Engineer, switched to the wonderful world of data (mostly energy related data) and trying to learn whatever I can in terms of machine learning algorithms, data visualization and how to extract value from data products.
5376e465443cf702ab000516,San Francisco,94110,Software engineer from Sydney, interested in new technology that is changing the world.
5376e465443cf702ab000517,San Jose,95113,ML / NLP engineer interested in visulizatio.
5376e465443cf702ab000518,San Bruno,94066,I was born and I somehow survived
5376e465443cf702ab000519,San Francisco,94110,Fast data fanatic. 
5376e465443cf702ab00051a,San Francisco,94133,Hi! I'm an avid fan of D3 but a bit of a neophyte in terms of putting it in practice for dashboard and visualization work. Super excited to join others across the bell curve of D3 skill and learn and contribute. 
5376e465443cf702ab00051b,Stanford,94305,Undergraduate at Stanford University interested in data visualization.
5376e465443cf702ab00051c,San Francisco,94111,I am working at MarvinBot, a french startup, which has developed a complexe adaptive system that can transform in real time unstructured data into structured data without any supervision. I am in San Francisco to share this technology with engineers.
5376e465443cf702ab00051d,San Francisco,94108,Web Engineer. D3 enthusiast.
5376e465443cf702ab00051e,San Francisco,94122,designer
5376e465443cf702ab00051f,San Francisco,94107,Programmer, d3 newbie
5376e465443cf702ab000520,Berkeley,94704,PM/UXD dabbler at Beezwax
5376e465443cf702ab000521,San Francisco,94110,Front end developer. Just recently started really digging into D3 and love it.
5376e465443cf702ab000522,San Francisco,94114,JS dev dabbling with d3
5376e465443cf702ab000523,San Francisco,94105,programm
5376e465443cf702ab000524,Melbourne,meetup2,Hi
5376e465443cf702ab000525,Palo Alto,94301,I'm an applied quantitative analyst and behavioral researcher with start-up experience and experience in teaching graphical data analysis.
5376e465443cf702ab000526,San Francisco,94105,Hi, I'm Lyndel
5376e465443cf702ab000527,San Francisco,94108,I working primarily with distributed databases.
5376e465443cf702ab000528,Shanghai,meetup1,designer interested in data viz
5376e465443cf702ab000529,San Francisco,94107,Pylady that loves d3
5376e465443cf702ab00052a,San Francisco,94105,hi
5376e465443cf702ab00052b,Pittsburgh,15213,student starting with d3
5376e465443cf702ab00052c,San Francisco,94133,Scientists in genomics interested in novel ways to present data.
5376e465443cf702ab00052d,San Francisco,94102,graphic & web design, interested in learning a new language...
5376e465443cf702ab00052e,San Jose,95134,Interested in learning about D3.js
5376e465443cf702ab00052f,San Francisco,94105,Am a java full stack developer., a d3 newbie., working on a implementing a depth-based-networking graph right now.
5376e465443cf702ab000530,San Francisco,94107,Working with d3
5376e465443cf702ab000531,San Francisco,94109,Currently learning D3
5376e465443cf702ab000532,Los Angeles,90066,I am interactive developer in Branding agency.
5376e465443cf702ab000533,San Francisco,94103,recently introduced to d3 and already using it in a number of applications.
5376e465443cf702ab000534,Alameda,94501,Max
5376e465443cf702ab000535,San Francisco,94121,Hi, I'm a researcher focused on urban policy as it relates to poverty and the developing world
5376e465443cf702ab000536,San Francisco,94107,Sr software Engineer in Test responsible for writing automated tests, current written over 5000 synchronous and Async tests
5376e465443cf702ab000537,Palo Alto,94301,Mandeep Dhami
5376e465443cf702ab000538,Concord,94518,Interested to keep up to date about D3.js.
5376e465443cf702ab000539,Mountain View,94040,Computer programmer in Mountain View.
5376e465443cf702ab00053a,Emeryville,94608,Hi. I'm an artist, FileMaker developer and data vis enthusiast looking for opportunities to learn new things and make cool stuff.
5376e465443cf702ab00053b,Palo Alto,94301,senior software engineer, enterpreneur
5376e465443cf702ab00053c,San Francisco,94107,Hell
5376e465443cf702ab00053d,San Francisco,94123,Public and Private sector BI
5376e465443cf702ab00053e,Oakland,94601,me.
5376e465443cf702ab00053f,San Francisco,94111,Cocoa Engineer in SF, originally from Zurich.
5376e465443cf702ab000540,Belmont,94002,Hello! I am a sociologist working on tools that visualize patterns in social media. See: nodexl.codeplex.com for tools, nodexlgraphgallery.org for images and data sets. - Marc
5376e465443cf702ab000541,San Francisco,94105,wanna know more about it
5376e465443cf702ab000542,San Francisco,94105,Numerical algo developer at Ion Torrent
5376e465443cf702ab000543,San Francisco,94110,I am a Software Journeyman that specializes in custom software implementation for enterprises and small businesses. I have five years of experience developing software using Javascript, HTML5 and CSS, and more lately Ruby on Rails and Backbone.js.
5376e465443cf702ab000544,San Carlos,94070,I'm a Data Wrangler @ Automattic
5376e465443cf702ab000545,New York,10027,I'm a Rails/UI Developer with a strong passion for great user experiences and data visualization. I wrote a fairly full-featured charting library in ProtoVis, and transferred my skills to build the visualizations within the WellnessFX appliaction.
5376e465443cf702ab000546,San Mateo,94403,Just recently got into d3. Awesome stuff!
5376e465443cf702ab000547,San Bruno,94066,I'm a data scientist interested in JS-based visualization.
5376e465443cf702ab000548,San Francisco,94110,New to d3. Got into it via the rickshaw Python lib.
5376e465443cf702ab000549,Santa Clara,95054,I am interested in data visualization.
5376e465443cf702ab00054a,San Francisco,94107,Data geek, interested in learning more about the viz side and what tool to use
5376e465443cf702ab00054b,Palo Alto,94306,-
5376e465443cf702ab00054c,San Jose,95134,Researcher in Visualization and Big data
5376e465443cf702ab00054d,San Francisco,94103,I'm mary
5376e465443cf702ab00054e,San Francisco,94111,hi I'm Maria
5376e465443cf702ab00054f,San Francisco,94103,Marketing analyst for a software company eager to learn more about tools for visualization
5376e465443cf702ab000550,Danville,94526,hi
5376e465443cf702ab000551,San Francisco,94115,I'm a web developer
5376e465443cf702ab000552,San Francisco,94105,Picture this... Visual real estate property searching...
5376e465443cf702ab000553,San Francisco,94107,I'm new to D3 but like what I've seen so far!
5376e465443cf702ab000554,San Francisco,94107,Data Vis and Design for Waze
5376e465443cf702ab000555,San Francisco,94101,visualize this!
5376e465443cf702ab000556,San Francisco,94133,Hey, I'm Mark, I know a bit about three.js and this seems exciting.
5376e465443cf702ab000557,San Francisco,94101,data analyst with design background
5376e465443cf702ab000558,Fremont,94536,Hi! d3 fan of infinite proportions
5376e465443cf702ab000559,Roseville,95678,Hi, I want to create something beautiful and useful. I'm hoping by becoming d3 student that it will enable me to do that .
5376e465443cf702ab00055a,San Francisco,94129,Data Analyst @ Boku, Inc. Interested in visualizing our numbers in order to get complex data in an easy to understand visual.
5376e465443cf702ab00055b,Oakland,94607,Product Experience Designer/Manager. Passion for design, technology, product innovation, product design processes, architecture, software, photography, art
5376e465443cf702ab00055c,Mountain View,94041,Sr. Operations Mechanic at Box, creator of StatusWolf (https://github.com/box/StatusWolf
5376e465443cf702ab00055d,San Mateo,94404,User Experience Architect at Oracle, currently focussing on d3.js and other visualization tools
5376e465443cf702ab00055e,San Francisco,94108,.
5376e465443cf702ab00055f,San Francisco,94102,Hi
5376e465443cf702ab000560,San Francisco,94109,Hi
5376e465443cf702ab000561,San Francisco,94107,Lead UI Developer at CrowdFlower
5376e465443cf702ab000562,Sebastopol,95472,I'm a community manager for O'Reilly Media. Just wanted to see what this group is up to. We also have a user group program if you're interested ug.oreilly.com.
5376e465443cf702ab000563,Rueil-Malmaison,meetup54,Data Visual @fifty-five - Building Data Products based on web-analytics
5376e465443cf702ab000564,San Francisco,94105,I'm a UX engineer in the cloud computing/bioinformatics/big data space with the aspiration to create great bio visualizations
5376e465443cf702ab000565,San Francisco,94117,i write javascript
5376e465443cf702ab000566,San Francisco,94105,Co-founder of Grandata - We do big data analytics for Telcos - Our passion is to understand people's behavior through the data they generate - MIT alumni 03'
5376e465443cf702ab000567,Seattle,98122,new to SF. Moved from Seattle to join a Big Data & Visualization focused startup.
5376e465443cf702ab000568,San Francisco,94114,I'm an engineer at SoundCloud.
5376e465443cf702ab000569,San Francisco,94105,I make art and have recently become more interested in data vis. maryfranck.net
5376e465443cf702ab00056a,San Francisco,94110,I'm a front-end engineer and ui designer @AppDirect.
5376e465443cf702ab00056b,San Francisco,94112,.
5376e465443cf702ab00056c,San Francisco,94117,I am a data artist who wants to learn d3
5376e465443cf702ab00056d,San Francisco,94114,Data
5376e465443cf702ab00056e,San Francisco,94109,I use d3 to visualize the sports world.
5376e465443cf702ab00056f,San Francisco,94103,Data Scientist at LinkedIn and creator of Gephi.
5376e465443cf702ab000570,Saint-Germain-en-Laye,meetup176,Data/Software Engineer @Compass
5376e465443cf702ab000571,Atherton,94027,big data meets D3
5376e465443cf702ab000572,Santa Clara,95050,Just trying to learn more about d3.
5376e465443cf702ab000573,San Francisco,94107,i write code
5376e465443cf702ab000574,San Francisco,94110,London-based web developer.
5376e465443cf702ab000575,San Francisco,94108,Hi! New to SF, and new to D3 also!
5376e465443cf702ab000576,Palo Alto,94301,Hi!
5376e465443cf702ab000577,Oakland,94612,I do web-development + GIS for projects in education in developing countries.
5376e465443cf702ab000578,San Francisco,94123,Python guy trying to get more involved with real time visualization
5376e465443cf702ab000579,San Francisco,94104,Videographer and hacker dabbler
5376e465443cf702ab00057a,San Francisco,94103,Chief Architect of Silver Tail Systems, which provides 3rd generation fraud prevention for protection against business logic abuse. We are interested in using D3 as a platform for unique and powerful visualizations of our analytics data. 
5376e465443cf702ab00057b,San Francisco,94105,Developer working on an app visualized by d3!
5376e465443cf702ab00057c,Cincinnati,45201,I <3 JavaScript and Node.js
5376e465443cf702ab00057d,San Francisco,94101,New Rails web dev wanting to learn more JS
5376e465443cf702ab00057e,San Francisco,94103,I wanna quit my job and visualize data all day...
5376e465443cf702ab00057f,San Francisco,94110,ex-consultant, diving into d3
5376e465443cf702ab000580,San Francisco,94108,beginner
5376e465443cf702ab000581,Orlando,32801,I am a Javascript developer who is mainly focusing on Front end development. I have used D3.js in several projects and ready to take it to the next level.
5376e465443cf702ab000582,San Francisco,94109,Mobile and Node.js, in that order ... most of the time.
5376e465443cf702ab000583,Bethlehem,18018,d3 enthusiast 
5376e465443cf702ab000584,Redwood City,94062,I do a bit of d3 for work, awesome stuff!
5376e465443cf702ab000585,Atlanta,30318,Web Developer at GitHub
5376e465443cf702ab000586,San Francisco,94107,matt, moved to SF last year
5376e465443cf702ab000587,San Francisco,94118,Design Student in SF
5376e465443cf702ab000588,San Francisco,94110,Currently working doing data analysis for medicare data. Started using d3.js for data visualization for clients.
5376e465443cf702ab000589,San Francisco,94112,Data Visualizer
5376e465443cf702ab00058a,San Francisco,94101,Designer
5376e465443cf702ab00058b,San Francisco,94108,Recently finished dev bootcamp, inhaling everything d3 and backbone related.
5376e465443cf702ab00058c,San Francisco,94117,HI! Traveler, adventurer, and designer, currently living in the Bay Area. I love the process of making things, and I love hand-lettering in all its forms. For me, design is more than just a job, it's a lens I can use to look at the world.
5376e465443cf702ab00058d,San Francisco,94105,I've recently been trying to use d3 to craft up some geo visualizations.
5376e465443cf702ab00058e,San Jose,95101,I work in the bay and have been interested in visualization tools since college
5376e465443cf702ab00058f,San Francisco,94110,I'm Trent
5376e465443cf702ab000590,San Francisco,94132,-
5376e465443cf702ab000591,San Francisco,94109,Software Engineer, want to learn more about the d3 library.
5376e465443cf702ab000592,San Francisco,94101,Programmer. Electric Bike Enthusiast. Los Angeles enthusiast. Portland enthusiast. Existential question enthusiast.
5376e465443cf702ab000593,San Francisco,94116,UX / Information Designer working in BI
5376e465443cf702ab000594,San Jose,95134,I'm a designer working on educational tools for anatomy and physiology. I'm trying to design patters for teaching in a playful interactive, immersive way.
5376e465443cf702ab000595,San Francisco,94109,full stack developer
5376e465443cf702ab000596,Oakland,94610,I'm a software engineer and 2014 CfA Fellow
5376e465443cf702ab000597,Berkeley,94704,JavaScript Developer
5376e465443cf702ab000598,New York,10001,Grad Student in Transportation at Berkeley. Avid for improving public transit - particularly rail.
5376e465443cf702ab000599,Cupertino,95014,Keep meaning to start using d3
5376e465443cf702ab00059a,San Francisco,94103,UX Director at Gliffy, an online diagramming app
5376e465443cf702ab00059b,San Francisco,94103,Designer + Fellow at Code for America
5376e465443cf702ab00059c,Santa Clara,95050,Hi
5376e465443cf702ab00059d,San Francisco,94123,Designer at Twitter, analytics nerd
5376e465443cf702ab00059e,Oakland,94607,java developer and aspiring js web dev
5376e465443cf702ab00059f,San Francisco,94105,I work with developers to develop beautiful data visualizations for data sets with a minimum of a million records. We're building on top of d3 and am always looking to hire more talent! Please reach out if you're interested. Freelancers ok too.
5376e465443cf702ab0005a0,San Francisco,94105,Hi all, I just attended the Visual.ly D3 meetup, and want to get more connected with others learning D3.
5376e465443cf702ab0005a1,San Francisco,94114,I'm a developer always looking to learn something new!
5376e465443cf702ab0005a2,San Francisco,94117,Product Manager at a web software company
5376e465443cf702ab0005a3,San Francisco,94110,Howdy y'all, I'm Meghan.
5376e465443cf702ab0005a4,Napa,94558,Retired programmer interested in data visualization and neat stuff you can draw on the screen using Processing.
5376e465443cf702ab0005a5,San Francisco,94103,I've used d3 a little bit and want to connect with the community
